Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Liebe aus Zigarettenpapier : Lyrik & Miniaturen	-	Daniel Anderson	Spiegelberg Verlag	Angermünde	2019	-	9783939043331; 3939043338	1. Auflage	(Festeinband : EUR 14.95 (DE), EUR 15.40 (AT), CHF 20.00 (freier Preis))	83 Seiten	18 cm	-	-	Zielgruppe - ab 0	-	-	Band	22,A12; 19,N08	830; B	-	-	-	-	-	-
Das bedrohte Glück : Roman	-	Ellin Carsta	Tinte & Feder	Luxembourg	2019	-	9782919804825; 2919804820	Deutsche Erstveröffentlichung	(Broschur : circa EUR 9.99 (DE))	276 Seiten	19 cm, 160 g	-	Die Hansen-Saga	-	-	-	Band	22,A12; 18,N51	830; B	-	-	-	-	-	-
Der weiße Ahorn : die Breitenbach Saga : Roman	-	Mina Baites	Tinte & Feder	Luxembourg	2019	-	9782919806270	Deutsche Erstveröffentlichung	(Broschur)	306 Seiten	19 cm, 240 g	-	-	Auftakt einer Familiensaga	-	-	Band	22,A12; 18,N51	830; B	-	-	-	-	-	-
Grossstadtsterben : 3 Fälle für Pepe und Bintje : Sammelband	-	Dietmar Cuntz	Brighton Verlag	Framersheim	2019	-	-	-	-	-	21 cm	-	MAINhattan Krimi	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Thermentod : Sammelband	-	von Helmut Vorndran	GuideMedia Verlag GbR	Bamberg	2019	-	9783981700374; 3981700376	1. Auflage	(Broschur : EUR 9.90 (DE), EUR 10.20 (AT))	332 Seiten	21 cm	-	-	"Ein Krimi aus der Obermain Therme Bad Staffelstein" - Umschlag	-	-	Band	22,A12; 19,N42	830; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=4fbd3ce886214b4a9e0c02bdd545bae8&prov=M&dok_var=1&dok_ext=htm	-	-
Evig Roses : Loyalität will gelernt sein	-	Jasmin Romana Welsch	Sternensand	Zürich	2019	-	9783038961123	1. Auflage	(Broschur)	304 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 19,N41	830; B	-	-	https://d-nb.info/1196127778/04	-	-	-
Die Villa am Comer See : Roman	-	Margot S. Baumann	Tinte & Feder	Luxembourg	2019	-	9782919806584; 2919806580	Deutsche Erstveröffentlichung	(Broschur : circa EUR 9.99 (DE))	334 Seiten	19 cm, 260 g	-	-	-	-	-	Band	22,A12; 19,N41	830; B	-	-	-	-	-	-
Der zerbrechliche Traum : Roman	-	Ellin Carsta	Tinte & Feder	Luxembourg	2019	-	9782919809295; 2919809296	Deutsche Erstveröffentlichung	(Broschur : circa EUR 9.99 (DE))	312 Seiten	19 cm, 220 g	-	Die Hansen-Saga	-	-	-	Band	22,A12; 19,N36	830; B	-	-	-	-	-	-
Inselhippies : Roman	-	Friedrich Kalpenstein	Tinte & Feder	Luxembourg	2019	-	9782496701333; 2496701330	Deutsche Erstveröffentlichung	(Broschur : circa EUR 9.99 (DE))	317 Seiten	19 cm, 243 g	-	-	-	-	-	Band	22,A12; 19,N36	830; B	-	-	-	-	-	-
Japanisch bin ich nicht : Haiku	-	Volker Zumbrink	Schardt Verlag	Oldenburg	2019	-	9783961521876; 3961521875	1. Auflage	(Broschur : EUR 12.80 (DE), EUR 13.20 (AT), CHF 19.70 (freier Preis))	135 Seiten	21 cm, 150 g	-	-	-	-	-	Band	22,A12; 19,N28	830; B	-	-	https://d-nb.info/1189985438/04	-	-	-
The way to find trust: Lara & Ben	-	Carolin Emrich	Sternensand Verlag	Zürich	2019	-	9783038960539; 3038960535	1. Auflage	(Broschur : EUR 14.90 (DE), EUR 14.90 (AT), CHF 16.90 (freier Preis))	386 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 19,N24	830; B	-	-	-	-	-	-
Ein Tess-Carlisle-Roman : Jägernacht	-	Nicole Schuhmacher	Sternensand	Zürich	2019	-	9783038960515; 9783906829814	1. Auflage	(Broschur)	384 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 19,N21	830; B	-	-	-	-	-	-
Alles, was wir liebten : Roman	-	Kristina Moninger	Tinte & Feder	Luxembourg	2019	-	9782919800780; 2919800787	Deutsche Erstveröffentlichung	(Broschur : circa EUR 9.99 (DE))	329 Seiten	19 cm, 260 g	-	-	-	-	-	Band	22,A12; 19,N15	830; B	-	-	-	-	-	-
Moje življenje in stremljenje : avtobiografija Karla Maya	Mein Leben und Streben	prevod Karmen Murovec	Stella	Šmarješke Toplice	2018	-	-	-	-	2 Bände	21 cm	-	-	-	-	-	Band	22,A12	830	May, Karl	838.803	-	-	-	-
Moje življenje in stremljenje	-	-	Stella	Šmarješke Toplice	2018	-	9789612467692; 9612467692	-	(Festeinband)	138 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830	-	-	https://d-nb.info/1245140973/04	-	-	-
Apanta ta diēgēmata : ē pio synklonistikē antipolemikē kraugē	-	Bolphnkannk Mporchert ; metaphrasē Kōsta Mparuta	Ekdoseis Lexitypon	Athēna	2018	-	9789605971366	Prōtē ekdosē	(Broschur)	320 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	https://d-nb.info/1243176946/04	-	-	-
Politische Ideen deutschsprachiger Denker im 20. Jahrhundert : von Karl Jaspers bis Golo Mann	-	Anna Citkowska-Kimla ; aus dem Polnischen von Dietmar Gass	AT Wydawnictwo	Kraków	2018	-	9788363910815; 8363910813	-	(Broschur)	157 Seiten	24 cm	-	-	-	-	-	Band	22,A12	320; 100; 830	Politisches Denken	320.01	https://d-nb.info/1208299018/04	-	-	-
El cantar de los Nibelungos	Nibelungenlied	anónimo ; traducción del alto alemán medio, introducción y notas por Xavier Roca-Ferrer	Arpa y Alfil Editores, S. L	Barcelona	2018	-	9788416601592	Primera edición	(Broschur)	493 Seiten	22 cm	-	Arpa literaria ; 41	-	-	-	Band	22,A12	830; B	-	-	https://d-nb.info/1199624020/04	-	-	-
Moje življenje in stremljenje	-	-	Stella	Šmarješke Toplice	2018	-	9789612467685; 9612467684	-	(Festeinband)	160 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830	-	-	https://d-nb.info/1199615757/04	-	-	-
Die Pontifex-Botschaft	-	Zsolt-Georg Böhm	Musketier Verlag	Bremen	2018	-	9783946635093; 3946635091	-	(Broschur : EUR 19.00 (DE), EUR 19.00 (AT), CHF 20.00 (freier Preis))	361 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 18,N48	830; B	-	-	-	-	-	-
Eiszeit : Tagliabues erster Fall	-	Peter Beeli	Spiegelberg Verlag	Angermünde	2018	-	9783939043928; 3939043923	1. Auflage	(Broschur : EUR 19.95 (DE), EUR 20.60 (AT), CHF 25.00 (freier Preis))	464 Seiten	18 cm	-	-	-	-	-	Band	22,A12; 18,N45	830; B	-	-	-	-	-	-
Auf den Hügeln Roms : Roman	-	Margot S. Baumann	Tinte & Feder	Luxembourg	2018	-	9782919803071; 2919803077	Deutsche Erstveröffentlichung	(Broschur : EUR 9.99 (DE))	365 Seiten	19 cm, 280 g	-	-	-	-	-	Band	22,A12; 18,N41	830; B	-	-	-	-	-	-
Spielball des Schicksals : Roman	-	Nora Berger	Tinte & Feder	Luxembourg	2018	-	9782919801701; 2919801708	Deutsche Erstveröffentlichung	(Broschur : EUR 9.99 (DE))	463 Seiten	19 cm, 540 g	-	-	-	-	-	Band	22,A12; 18,N29	830; B	-	-	-	-	-	-
Deceptive city : Aussortiert	-	Stefanie Scheurich	Sternensand Verlag	Zürich	2018	-	9783906829906	-	(Broschur)	440 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 18,N21	830; B	-	-	-	-	-	-
The way to find love: Mareike & Basti : Liebesroman	-	Carolin Emrich	Sternensand Verlag	Zürich	2018	-	9783906829883	1. Auflage	(Broschur)	430 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 18,N11	830; B	-	-	-	-	-	-
Feiy - im Licht des Mondes	-	Juliane Maibach	47North	Luxembourg	2018	-	9782919800483; 2919800485	Deutsche Erstveröffentlichung	(Broschur : EUR 9.99 (DE), EUR 7.99 (DE) (Subskriptionspreis bis 09.04.2018))	331 Seiten	19 cm, 399 g	-	-	-	-	-	Band	22,A12; 18,N08	830; B	-	-	-	-	-	-
Deceptive city : Dystopie	-	Stefanie Scheurich	Sternensand Verlag	Zürich	2018	-	-	-	-	-	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Werke in Einzelausgaben	Werke	Angela und Karlheinz Steinmüller ; herausgegeben von Erik Simon	Memoranda	München; Berlin	2018	-	-	-	-	-	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Witte und Fedder ermitteln : Ostfrieslandkrimi	-	Sina Jorritsma	Klarant Verlag	Bremen	2018	-	-	-	-	-	20 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Die Weltportale : Fantasyroman	-	B.E. Pfeiffer	Sternensand Verlag	Watt; Zürich	2018	-	-	-	-	-	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Evig Roses	-	Jasmin Romana Welsch	Sternensand	Zürich	2018	-	-	-	-	6 Bände	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Ein Tess-Carlisle-Roman	-	Nicole Schuhmacher	Sternensand Verlag	Watt	2018	-	-	-	-	-	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Historisch-kritische Ausgabe der Werke, Schriften und Briefe Uwe Johnsons : ein Akademievorhaben der Berlin-Brandenburgischen Akademie der Wissenschaften	-	herausgegeben von Holger Helbig und Ulrich Fries unter Mitarbeit von Katja Leuchtenberger	Suhrkamp Verlag	Berlin	2017	-	-	Rostocker Ausgabe	-	22 Bände in 43 Teilbänden	22 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Gesamtausgabe	Werke	Robert Musil ; herausgegeben von Walter Fanta	Jung und Jung	Salzburg; Wien	2016	-	-	-	-	12 Bände	20 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Werne Krimireihe : Kommissar Wischkamp	-	Renate Behr	Brighton Verlag; Brighton Verlag GmbH	Oberflörsheim; Framersheim	2014	-	-	-	-	Bände	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Die Fälle des Erich Rottmann : ... Fall	-	Günter Huth	Buchverlag Peter Hellmund; Buchverlag Peter Hellmund im Echter Verlag	Würzburg	2004	-	-	-	-	-	19 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Geisterwald-Katalog : die Heftroman-Bibliographie : Phantastik, Abenteuer und Randgebiete	-	Thomas König	König; Edition Kiri im Verlag Thomas König	Berlin; Berlin-Spandau	2000	-	-	-	-	-	21 cm	-	-	-	-	-	Band	22,A12	010; 830; 800	Deutsch; Romanheft	016.83308	-	-	-	-
Die Geschichte meiner Sexualität : Roman	De geschiedenis van mijn seksualiteit	Tobi Lakmaker ; aus dem Niederländischen von Christina Brunnenkamp	Piper	München	2022	-	9783492071420; 3492071422	-	(Festeinband : EUR 20.00 (DE), EUR 20.60 (AT), CHF 26.90 (freier Preis))	216 Seiten	21 cm, 390 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N41	839; B	-	-	https://d-nb.info/1242659455/04	http://deposit.dnb.de/cgi-bin/dokserv?id=13c693c7361e4fe295252e5482d3fe9e&prov=M&dok_var=1&dok_ext=htm	-	-
"Amalia, Amalia, ga je mee naar het Grote Duitse Rijk?"	-	Jacobus Vis	Boekscout	Soest	2021	-	9789464315301	Eerste druk	(Broschur : EUR 20.50)	176 Seiten	24 cm	-	-	-	-	-	Band	22,A12	839; B	-	-	-	-	-	-
Tod einer Wissenschaftlerin : Roman	Jarðvísindakona deyr	Ingibjörg Hjartardóttir ; Übersetzung aus dem Isländischen von Tina Flecken	SALON LiteraturVERLAG	München	2021	-	9783947404261; 3947404263	1. Auflage	(Festeinband : EUR 16.90 (DE), EUR 17.40 (AT))	233 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N39	839; B	-	-	-	-	-	-
Liebesgeschichten	Liebesgeschichten	Selma Lagerlöf ; aus dem Schwedischen von Marie Franzos ; mit einem Nachwort von Holger Wolandt	Urachhaus	Stuttgart	2021	-	9783825152512; 3825152510	-	(Festeinband : circa EUR 22.00 (DE), circa EUR 22.70 (AT))	196 Seiten	22 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N20	839; B	-	-	https://d-nb.info/1233223534/04	-	-	-
Weihnachtsgeschichten	Weihnachtsgeschichten	Selma Lagerlöf	Reclam	Ditzingen	2021	-	9783150206560; 3150206561	-	(Broschur : EUR 8.00 (DE), EUR 8.30 (AT))	149 Seiten	19 cm	-	Reclam Taschenbuch ; Nr. 20656	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N19	839; B	-	-	https://d-nb.info/1233132199/04	http://deposit.dnb.de/cgi-bin/dokserv?id=92e8588289184e0ab112db90ec22492f&prov=M&dok_var=1&dok_ext=htm	-	-
Gesammelte Werke : Roman	Samlade verk	Lydia Sandgren ; aus dem Schwedischen von Stefan Pluschkat und Karl-Ludwig Wetzig	mare	Hamburg	2021	-	9783866486614; 3866486618	1. Auflage	(Festeinband : EUR 28.00 (DE), EUR 28.80 (AT))	874 Seiten	21 cm, 979 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N16	839; B	-	-	-	-	-	-
Berlin transit : det oavslutade : Roman	-	Ulf Peter Hallberg	Spleen Nordic	Stockholm	2019	-	9789163986802; 9163986809	-	(Broschur : EUR 17.30)	198 Seiten	21 cm	-	-	-	-	-	Band	22,A12	839; B	-	-	-	-	-	-
Maigret in New York	Maigret à New York	Georges Simenon ; Lesung mit Walter Kreye ; aus dem Französischen von Bernhard Jolles und Mirjam Madlung	Der Audio Verlag	Berlin	2022	-	9783742421029; 3742421026	Ungekütze Lesung	EUR 17.00 (DE) (freier Preis), EUR 17.50 (AT) (freier Preis), CHF 24.50 (freier Preis)	4 CDs	-	-	Maigrets 27. Fall	-	Erscheint auch als: Druck-Ausgabe	-	Audiodisk	22,A12; 21,N16	840; B	-	-	-	-	-	-
Maigret und die kopflose Leiche	Maigret et le corps sans tête	Georges Simenon ; ungekürzte Lesung mit Walter Kreye ; aus dem Französischen von Brigitte Große	Der Audio Verlag	Berlin	2022	-	9783742421005; 374242100X	Ungekürzte Lesung	EUR 17.00 (DE) (freier Preis), EUR 17.50 (AT) (freier Preis), CHF 24.50 (freier Preis)	4 CDs	-	-	Maigrets 47. Fall	-	Erscheint auch als: Druck-Ausgabe	-	Audiodisk	22,A12; 21,N16	840; B	-	-	-	-	-	-
Maigret und die widerspenstigen Zeugen	Maigret et les témoins récalcitrants	Georges Simenon ; ungekürzte Lesung mit Walter Kreye ; aus dem Französischen von Hansjürgen Wille, Barbara Klau und Heiko Arntz	Der Audio Verlag	Berlin	2022	-	9783742421043; 3742421042	Ungekürzte Lesung	EUR 17.00 (DE) (freier Preis), EUR 17.50 (AT) (freier Preis), CHF 24.50 (freier Preis)	4 CDs	-	-	Maigrets 53. Fall	-	Erscheint auch als: Druck-Ausgabe	-	Audiodisk	22,A12; 21,N16	840; B	-	-	-	-	-	-
Llegenda i mite	-	Magí Sunyer Molné & Joan Ramon Veny-Mesquida (eds.)	Edition Reichenberger	Kassel	2021	-	9783967280289; 3967280284	-	(Broschur : EUR 39.00 (DE), EUR 40.10 (AT))	VI, 217 Seiten	21 cm, 235 g	-	Estudis catalans ; 10	-	-	-	Band	22,A12; 21,N50	840	Legende; Sage; Mythos; Rezeption; Katalanisch; Literatur	849.909	https://d-nb.info/124737890X/04	-	-	-
Le théâtre français du XXe siècle : un choix d'auteurs dramatiques	-	Heinz-Peter Endress	Frank & Timme	Berlin	2021	-	9783732907496; 373290749X	-	(Broschur : EUR 19.80 (DE), EUR 19.80 (AT), CHF 29.70 (freier Preis))	104 Seiten	21 cm	-	Romanistik ; Band 35	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N30	840	Französisch; Drama	842.9109	https://d-nb.info/1237575230/04	-	-	-
Le sel n’est pas salé : Depression und depressives Erleben männlicher Figuren in der französischen Gegenwartsliteratur	-	Yasmin Temelli	Rombach Wissenschaft	Baden-Baden	2021	-	9783968218021; 3968218027	1. Auflage	(Festeinband : circa EUR 74.00 (DE))	354 Seiten	23 cm, 615 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N27	840	Französisch; Roman; Mann; Depression	843.920935211	https://d-nb.info/1236433300/04	http://deposit.dnb.de/cgi-bin/dokserv?id=2cc67d2879e347d880f8bedb70fc5f00&prov=M&dok_var=1&dok_ext=htm	-	-
Die erinnerte Revolution : Tagungsakten der Sektion 5 des XI. Kongresses des Deutschen Frankoromanistenverbandes "Krieg und Frieden. Zur Produktivität von Krisen und Konflikten"	-	Anna Isabell Wörsdörfer, Kirsten von Hagen (Hrsg.)	AVM.edition	München	2021	-	9783954771271; 3954771276	-	(Broschur : EUR 24.80 (DE), EUR 25.50 (AT))	256 Seiten	21 cm, 417 g	-	Romanische Studien ; 11. [...], Beihefte	-	-	-	Band	22,A12; 21,N26	840; 940	Französische Revolution; Rezeption; Französisch; Literatur; Kollektives Gedächtnis	840.93584404	https://d-nb.info/1235931242/04	http://deposit.dnb.de/cgi-bin/dokserv?id=b0c227e7970f4507a0b2d6a11256bfbe&prov=M&dok_var=1&dok_ext=htm	-	-
Animal(ité) : études dix-neuvièmistes	-	Anna Kaczmarek-Wiśniewska (éd.)	Peter Lang	Berlin; Bern; Wien	2021	-	9783631845097; 363184509X	-	(Festeinband : EUR 49.95 (DE), EUR 51.40 (AT), CHF 58.00 (freier Preis))	157 Seiten	21 cm, 287 g	-	Études de linguistique, littérature et art ; vol. 52	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N23	840	Französisch; Literatur; Tiere	840.936209034	https://d-nb.info/1234669374/04	-	-	-
"Ich schreibe gerade eine kleine Albernheit" : ausgewählte Briefe 1832-1880	-	Gustave Flaubert ; zusammengestellt und aus dem Französischen übersetzt von Cornelia Hasting	Dörlemann	Zürich	2021	-	9783038200956; 3038200956	-	(Gewebe : circa EUR 26.00 (DE), circa EUR 26.80 (AT), circa CHF 32.00 (freier Preis))	318 Seiten	20 cm, 410 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N17	840	Flaubert, Gustave	843.8	https://d-nb.info/1232014176/04	-	-	-
Still with you : Roman	En équilibre	Morgane Moncomble ; ins Deutsche übertragen von Eliane Hagedorn und Barbara Reitz	LYX	Köln	2021	-	9783736315525; 373631552X	-	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT), CHF 16.90 (freier Preis))	393 Seiten	22 cm	-	-	-	Erscheint auch als: Online-Ausgabe; Erscheint auch als	-	Band	22,A12; 21,N16	840; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=e29f08532f094a09b74308a7052c21c5&prov=M&dok_var=1&dok_ext=htm	-	-
Der kleine Prinz - ein Karussell-Buch	Le petit prince	nach Antoine de Saint-Exupéry ; Entwurf und Papiertechnik: Gérard Lo Monaco	Karl Rauch	[Düsseldorf]	2021	-	9783792000922; 379200092X	-	(Festeinband in Behältnis : EUR 18.00 (DE), EUR 18.50 (AT), CHF 26.50 (freier Preis))	12 ungezählten Seiten	19 cm, Behältnis 19 x 23 x 4 cm, 320 g	-	-	-	-	-	Band	22,A12; 21,N13	840; B	-	-	-	-	-	-
Schreib ohne Furcht und viel : eine Liebesgeschichte in Briefen 1944-1959	Correspondance 1944-1959	Albert Camus, Maria Casarès ; aus dem Französischen von Claudia Steinitz, Tobias Scheffel und Andrea Spingler ; Vorwort von Uwe Timm ; Vorbemerkung von Catherine Camus	Rowohlt	Hamburg	2021	-	9783498001315; 3498001310	Deutsche Erstausgabe	(Festeinband : EUR 50.00 (DE), EUR 52.00 (AT))	1565 Seiten	22 cm, 1526 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 20,N47	840	Camus, Albert; Casarès, Maria	848.91409	https://d-nb.info/122148950X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=4ee0cad4f35b4cc1a0f084c3edad3173&prov=M&dok_var=1&dok_ext=htm	-	-
Théâtre	-	Claude Prin	Orizons	Paris	2020	-	-	-	-	-	24 cm	-	-	-	-	-	Band	22,A12	840; B	-	-	-	-	-	-
Théâtre : Les Hitlerides : conférence suivi de Magda suivi de H suivi de Une saison à Sigmaringen	-	Claude Prin	Orizons	Paris	2020	-	9791030902334	-	(Broschur)	248 Seiten	24 cm	-	Littératures	-	-	-	Band	22,A12	840; B	-	-	https://d-nb.info/1212243404/04	-	-	-
Die außergewöhnliche Reise durch Raum und Zeit von Jules Verne "Im Jahre 2889" seit 1860 und ihr Nullpunkt mit Kurd Laßwitz und Albert Robida	-	Detlef Münch	synergenVerlag	Dortmund	2020	-	9783946366492; 394636649X	-	(Broschur : EUR 29.80 (DE), EUR 30.70 (AT))	256 Seiten	20 cm, 350 g	-	Deutsche Zukunftsvisionen vor 100 Jahren ; Band 49	-	-	-	Band	22,A12; 21,N22	830; 840	Laßwitz, Kurd; Verne, Jules; Science-Fiction-Literatur	833.8	https://d-nb.info/1234259176/04	-	-	-
Dante intermedial : die "Divina Commedia" in Literatur und Medien	-	herausgegeben von Irmgard Scharold	Königshausen & Neumann	Würzburg	2022	-	9783826055881; 3826055888	-	(Broschur : ca. EUR 28.00 (DE), ca. EUR 28.80 (AT), ca. sfr 38.50 (freier Pr.))	473 Seiten	24 cm	-	-	-	-	-	Band	22,A12; 15,N04	850	Dante; Intermedialität; Rezeption	851.1	https://d-nb.info/1065091974/04	http://deposit.dnb.de/cgi-bin/dokserv?id=5129754&prov=M&dok_var=1&dok_ext=htm	-	-
Jenseits von Freud? - Der Traum in der italienischen Moderne : Luigi Capuana, Federigo Tozzi, Italo Svevo	-	Marie Guthmüller	Harrassowitz Verlag	Wiesbaden	2021	-	9783447117203; 3447117206	-	(Festeinband : circa EUR 74.00 (DE), circa EUR 76.10 (AT))	VII, 415 Seiten	25 cm, 920 g	-	-	-	-	-	Band	22,A12; 21,N37	850; 150	Capuana, Luigi; Tozzi, Federigo; Svevo, Italo; Traum	853.91209353	https://d-nb.info/1240915853/04	-	-	-
Collisions, deflections, and conjunctions : the representations of Turks and Moors in Italian folktales	-	Aşkın Çelikkol	Peter Lang	Berlin; Bern; Wien	2021	-	9783631854761; 3631854765	-	(Festeinband : EUR 27.95 (DE), EUR 28.70 (AT), CHF 33.00 (freier Preis))	93 Seiten	21 cm, 202 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N27	390; 850	Italienisch; Volkserzählung; Türken; Schwarze	398.20945	https://d-nb.info/1236479602/04	http://deposit.dnb.de/cgi-bin/dokserv?id=f7993d352d504715ac442a3e2787f636&prov=M&dok_var=1&dok_ext=htm	-	-
Nach meinem Tod zu veröffentlichen : späte Gedichte : italienisch - deutsch	Poesia en forma di rosa	Pier Paolo Pasolini ; herausgegeben, aus dem Italienischen übersetzt und mit einem Nachwort von Theresia Prammer	Suhrkamp	Berlin	2021	-	9783518430095; 3518430092	Erste Auflage	(Festeinband : circa EUR 38.00 (DE), circa EUR 39.10 (AT), circa CHF 50.90 (freier Preis))	621 Seiten	25 cm, 1070 g	-	-	-	Erscheint auch als	-	Band	22,A12; 21,N14	850; B	-	-	https://d-nb.info/1230567763/04	http://deposit.dnb.de/cgi-bin/dokserv?id=bdfac5c168f840afba4300e36536f62d&prov=M&dok_var=1&dok_ext=htm	-	-
Ulrich von Hutten und Rom : deutsche Humanisten in der ewigen Stadt am Vorabend der Reformation : Akten des in Kooperation mit dem Deutschen Historischen Institut in Rom am 9. und 10. November 2017 veranstalteten Symposions im Deutschen Historischen Institut in Rom	-	herausgegeben von Tobias Daniels, Franz Fuchs und Andreas Rehberg	Harrassowitz Verlag	Wiesbaden	2021	-	9783447115148; 3447115149	-	(Broschur : circa EUR 45.00 (DE), EUR 36.00 (DE) (Sonderpreis), circa EUR 46.30 (AT))	204 Seiten	23 cm, 375 g	-	Pirckheimer-Jahrbuch für Renaissance- und Humanismusforschung ; Band 33	-	-	-	Band	22,A12; 20,N38	940; 830; 850	Hutten, Ulrich von; Deutsch; Italienisch; Literatur; Humanismus; Rom	945.63206; 830.93245632; 850.93245632	https://d-nb.info/1217541519/04	-	-	-
Hinter dem Gwätt : Roman	Davos ils mugrins	Leontina Lergier-Caviezel ; übersetzt aus dem Rätoromanischen (Sursilvan) von Jano Felice Pajarola	verlag die brotsuppe	Biel/Bienne	2021	-	9783038670230; 3038670235	-	(Festeinband : EUR 25.00 (DE), EUR 25.70 (AT), CHF 28.00 (freier Preis))	205 Seiten	20 cm, 306 g	-	Reihe Literatur aus der Schweiz in Übersetzung	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 20,N09	850; B	-	-	-	-	-	-
Las cadenas de la identidad: poéticas del desarraigo y el viaje en la obra de Andrés Neuman	-	Javier Ferrer Calle	Vervuert Verlagsgesellschaft; Iberoamericana	Frankfurt am Main; Madrid	2022	-	9783968692647; 3968692640	-	(Broschur : EUR 28.00 (DE) (freier Preis), EUR 28.80 (AT) (freier Preis))	214 Seiten	22 cm, 405 g	-	Ediciones de Iberoamericana ; 127	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 22,N06	860	Neuman, Andrés; Entwurzelung; Reise; Argentinien	868.709	https://d-nb.info/1250855365/04	-	-	-
Fuga de amor	-	Miguel Torres Morales	Königshausen & Neumann	Würzburg	2022	-	9783826075438; 3826075439	-	(Broschur : EUR 28.80 (DE), EUR 29.70 (AT))	197 Seiten	24 cm	-	-	-	-	-	Band	22,A12; 22,N05	860; B	-	-	-	-	-	-
Las mil mentiras	-	Marina Altimira	Europa Ediciones	Madrid	2022	-	9791220112338	I edición	(Broschur : EUR 13.90 (DE))	286 Seiten	21 cm	-	Edificar universos	-	-	-	Band	22,A12; 21,N36	860; B	-	-	-	-	-	-
Die Bibliothekarin von Auschwitz : Roman nach einer wahren Geschichte	La bibliotecaria de Auschwitz	Antonio Iturbe ; aus dem Spanischen von Karin Will	Piper	München	2022	-	9783492317535; 3492317537	Erweiterte Taschenbuchausgabe	(Broschur : EUR 12.00 (DE), EUR 12.40 (AT), CHF 16.50 (freier Preis))	485 Seiten	19 cm, 347 g	-	-	-	-	-	Band	22,A12; 21,N14	860; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=478eddb29523489d8dc1f869dc5b3ebd&prov=M&dok_var=1&dok_ext=htm	-	-
El universo de una polémica: Góngora y la cultura española del siglo XVII	-	Mercedes Blanco y Aude Plagnard (eds.)	Iberoamericana; Vervuert	Madrid; Frankfurt am Main	2021	-	9783968691879; 9788491922124; 3968691873	-	Vervuert : (Festeinband : EUR 60.00 (DE) (freier Preis), EUR 61.70 (AT) (freier Preis)); Iberoamericana : (Festeinband)	747 Seiten	24 cm, 1325 g	-	Biblioteca áurea hispánica ; 143	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 22,N04	860	Góngora y Argote, Luis de; Lyrik; Culteranismo; Rezeption; Debatte	860.9003	https://d-nb.info/1250023386/04	-	-	-
