Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Verbandsschiedsgerichtsbarkeit zwischen Schattenjustiz und Parteiautonomie : eine Untersuchung von Argumenten für und gegen die Verbandsschiedsgerichtsbarkeit am historischen Beispiel der Kartellschiedsverfahren des Rheinisch-Westfälischen Kohlensyndikats	-	Lisa Becker	Peter Lang	Berlin; Bern; Wien	2021	-	9783631836514; 3631836511	-	(Festeinband : EUR 61.95 (DE), EUR 63.70 (AT), CHF 72.00 (freier Preis))	248 Seiten	22 cm, 394 g	-	Saarbrücker Studien zum Privat- und Wirtschaftsrecht ; Band 101	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität des Saarlandes, Saarbrücken2020	Band	22,A13; 21,N06	340	Rheinisch-Westfälisches Kohlen-Syndikat; Verbandsgerichtsbarkeit	346.430640269	https://d-nb.info/1226243541/04	http://deposit.dnb.de/cgi-bin/dokserv?id=1b3d0eda53634871a6e7c38319462012&prov=M&dok_var=1&dok_ext=htm	-	-
L' émergence de la norme internationale sur le "crime d'honneur" : une analyse du discours onusien dans la perspective de l'histoire des religions	-	Aurore Schwab	Peter Lang	Bern; Berlin	2021	-	9783034341783; 3034341784	-	(Broschur : EUR 61.95 (DE), EUR 62.00 (AT), CHF 73.00 (freier Preis))	315 Seiten	23 cm, 450 g	-	-	-	Erscheint auch als: Online-Ausgabe	Dissertation; Université de Genève2016	Band	22,A13; 21,N01	340; 360	Ehrenmord; Vereinte Nationen; Menschenrecht; Diskurs	341.48	https://d-nb.info/1224392949/04	http://deposit.dnb.de/cgi-bin/dokserv?id=ba4d546b880148bf814b8551c3267d84&prov=M&dok_var=1&dok_ext=htm	-	-
Deutsches Verfassungsrecht 1806-1918 : Nassau	-	-	Springer	Berlin; Heidelberg	2021	-	9783662629512; 3662629518	-	(Festeinband : circa EUR 299.99 (DE), circa EUR 308.40 (AT), circa CHF 330.50 (freier Preis), circa EUR 280.36)	LXXII, 2565 Seiten	24 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N01	340; 943	-	-	https://d-nb.info/1224357922/04	http://deposit.dnb.de/cgi-bin/dokserv?id=7874cf6ecd4b4a5b929a8915570fa9c9&prov=M&dok_var=1&dok_ext=htm	-	-
The practitioners' guide to applied comparative law and language : Civil law & business law	-	von RA Prof. Franz J. Heidinger, LL.M., Andrea Hubalek ; list of authors Andrea Hubalek, RA Prof. Franz J. Heideinger, LL.M. (Virginia) [und 42 weitere]	C.H. Beck; LexisNexis	[München]; Wien	2021	-	9783700779001; 9783406760358; 3700779003	1. Auflage	LexisNexis : (Festeinband : EUR 94.00 (DE), EUR 75.20 (DE) (Sonderpreis: Hörerscheinpreis), EUR 94.00 (AT), EUR 75.20 (AT) (Sonderpreis: Hörerscheinpreis), CHF 114.54 (freier Preis), CHF 91.63 (freier Sonderpreis: Hörerscheinpreis)); Beck : (Broschur : circa EUR 59.00 (DE))	LIV, 696 Seiten	24 cm, 750 g	-	-	-	-	-	Band	22,A13; 20,N50	340	Angloamerikanisches Recht; Rechtssprache; Übersetzung; Deutsch; Privatrecht; Rechtsvergleich	340.14	https://d-nb.info/122253682X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=fed8949e1e98421b85ede0c2543b8c67&prov=M&dok_var=1&dok_ext=htm	-	-
Jewish-European émigré lawyers : twentieth-century international humanitarian law as idea and profession	-	edited by Leora Bilsky and Annette Weinke ; Two-day Conference "Jewish-European Émigré Lawyers and Twentieth Century International Law as Idea and Profession"	Wallstein Verlag	Göttingen	2021	-	9783835339019; 383533901X	-	(Broschur : circa EUR 24.00 (DE), circa EUR 24.70 (AT))	229 Seiten	21 cm, 346 g	-	Schriftenreihe Menschenrechte im 20. Jahrhundert ; Band 8	Angabe der Veranstaltung aus dem Vorwort	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N49	340; 940	Juden; Rechtsanwalt; Intellektueller; Exil; Rezeption; Humanitäres Völkerrecht; Mandel'štam, Andrej N; Ôyerbaḵ, Rāḥēl; Bauer, Fritz; Kaul, Friedrich Karl; Lemkin, Raphael; Ferencz, Benjamin B	341.67	https://d-nb.info/1222296977/04	http://deposit.dnb.de/cgi-bin/dokserv?id=58f3ce4732494fb489c365529a4d621f&prov=M&dok_var=1&dok_ext=htm	-	-
Die Rechte und Pflichten der Parteien eines Cloud-Computing-Vertrags bei Mangelhaftigkeit der Cloud-Dienste unter besonderer Berücksichtigung der Digitale-Inhalte-Richtlinie	-	Isabella Petzinka	Peter Lang	Berlin	2021	-	9783631836125; 3631836120	-	(Festeinband : EUR 64.95 (DE), EUR 65.00 (AT), CHF 77.00 (freier Preis))	317 Seiten	21 cm, 481 g	-	Schriftenreihe zum IT- und Informationsrecht ; Band 4	-	Erscheint auch als: Online-Ausgabe	Dissertation; Bochum, Universität2020	Band	22,A13; 20,N45	340	Europäische Union; Cloud Computing; Vertragstyp; Mängelhaftung	346.43022	https://d-nb.info/1220617423/04	http://deposit.dnb.de/cgi-bin/dokserv?id=d32f79ec508546c88aa1cdf27ea28904&prov=M&dok_var=1&dok_ext=htm	-	-
Der Seewurf : Studien zur lex Rhodia de iactu	-	David Haubner	C.H. Beck	München	2021	-	9783406764714; 3406764711	-	(Broschur : (Preis in Vorbereitung))	224 Seiten	24 cm, 377 g	-	Münchener Beiträge zur Papyrusforschung und antiken Rechtsgeschichte ; 120. Heft	-	-	Dissertation; Friedrich-Alexander-Universität Erlangen-Nürnberg2019/2020	Band	22,A13; 20,N43	340; 930	Römisches Recht; Schifffahrt; Seerecht	340.54	https://d-nb.info/1219679704/04	-	-	-
Deployment of external personnel in Germany	-	by Daniel Happ, Dr. Sophia Habbe, Martin Gliewe, Janine Fischer, Karolin Fitzer	C.H. Beck	München	2021	-	9783406745607; 3406745601	1. Auflage	(Gewebe : EUR 129.00 (DE))	XXV, 461 Seiten	25 cm, 960 g	-	German law accessible	Contractor compliance in a nutshell - Umschlag	-	-	Band	22,A13; 20,N05	340	Arbeitnehmerüberlassung; Vertragsrecht; Sozialversicherungsrecht; Steuerrecht; Haftung	344.4301257290269	https://d-nb.info/1203450842/04	-	-	-
Substance and style : WTO judicial decision-making in "trade and ..." cases	-	Christiane Gerstetter	Nomos	Baden-Baden, Germany	2021	-	9783848757688; 3848757680	1st edition	(Festeinband : circa EUR 148.00 (DE))	634 Seiten	23 cm, 992 g	-	Schriftenreihe des Zentrums für Europäische Rechtspolitik der Universität Bremen (ZERP) ; Band 78	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Bremen2017	Band	22,A13; 19,N46	340	World Trade Organization; Internationale Schiedsgerichtsbarkeit; Juristische Argumentation; Sozialklausel; Umweltschutz; GATT 1994; Allgemeines Übereinkommen über den Dienstleistungsverkehr; SPS-Abkommen; Übereinkommen über Technische Handelshemmnisse	347.09	https://d-nb.info/1198890312/04	http://deposit.dnb.de/cgi-bin/dokserv?id=e2ed2eae5a4c4d33ae2f8a05cf0408f1&prov=M&dok_var=1&dok_ext=htm	-	-
Voorlopige tbs-oplegging als bijdrage aan de oplossing van de weigeraarsproblematiek : een nadere rechtsvergelijkende beschouwing van het Nederlandse en Duitse recht	-	Prof. mr. P.A.M. Mevis, Prof. mr. S. Struijk, Prof. dr. mr. M.J.F. van der Wolf	Boom juridisch	Den Haag	2020	-	9789462908604; 9462908605	-	(Broschur : EUR 29.90)	112 Seiten	24 cm	-	-	-	-	-	Band	22,A13	340	Sicherungsverwahrung; Unterbringungsrecht; Rechtsvergleich	345.4920773; 345.430773	https://d-nb.info/1224694228/04	-	-	-
El juicio de Adolf Hitler: el putsch de la cervecera y el ... nacimiento de la Alemania nazi	The trial of Adolf Hitler	David King ;  traducción de inglés por Íñigo F. Lomana	Seix Barral	Mexiko	2020	-	9786070765407; 6070765400	Primera edición impresa en México	(Broschur : EUR 21.42)	639 Seiten, 8 ungezählte Seiten	23 cm	-	Seix Barral los tres mundos	-	-	-	Band	22,A13	340; 943	Hitlerputsch; Strafverfahren	345.43023109042	https://d-nb.info/1209745852/04	-	-	-
Rechtsschutz Dritter im Rahmen der telekommunikationsrechtlichen Marktregulierung	-	Patrick Höckelmann	Peter Lang	Berlin; Bern; Wien	2020	-	9783631841495; 3631841493	-	(Broschur : EUR 99.95 (DE), EUR 102.80 (AT), CHF 116.00 (freier Preis))	534 Seiten	22 cm, 683 g	-	Europäische Hochschulschriften Recht ; Band 6220	-	Erscheint auch als: Online-Ausgabe	Dissertation; Ruhr-Universität Bochum2020	Band	22,A13; 21,N06	340	Telekommunikationsnetz; Regulierung; Dritter; Rechtsschutz	343.430994	https://d-nb.info/1226244653/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a5f344b384004e9a8b3ad94a1071c358&prov=M&dok_var=1&dok_ext=htm	-	-
Der Begriff des versicherungsfremden Geschäfts im Versicherungsaufsichtsrecht /Dr. iur. Jannick Koller	-	-	Dike Verlag AG	Zürich; St. Gallen	2020	-	9783038912521; 3038912522	-	(Broschur : EUR 76.00 (DE), EUR 76.00 (AT), CHF 72.00 (freier Preis))	XXX, 250 Seiten	23 cm, 430 g	-	St. Galler Schriften zur Rechtswissenschaft ; Band 43	-	-	Dissertation; Universität St. Gallen2020	Band	22,A13; 20,N39	340	Versicherungsfremdes Geschäft; Versicherungsaufsicht	343.494078368	https://d-nb.info/1217728473/04	-	-	-
The law of interactions between international organizations : a framework for multi-institutional labour governance	-	Henner Gött	Springer	Berlin, Germany	2020	-	9783662623886; 3662623889	-	(Festeinband : circa EUR 160.49 (DE) (freier Preis), circa EUR 164.99 (AT) (freier Preis), circa CHF 177.00 (freier Preis), circa EUR 149.99)	xxxiii, 526 Seiten	24 cm, 998 g	-	Beiträge zum ausländischen öffentlichen Recht und Völkerrecht ; volume 299	-	Erscheint auch als: Online-Ausgabe; Erscheint auch als: Druck-Ausgabe	Dissertation; Georg-August-University Göttingen2019	Band	22,A13; 20,N37	340	Internationale Arbeitsorganisation; Weltbank; Europarat; Internationale Kooperation; Internationales Recht	341.2	https://d-nb.info/1216895414/04	http://deposit.dnb.de/cgi-bin/dokserv?id=8ca7cf0528a54c3188ac8b4af3e81a5b&prov=M&dok_var=1&dok_ext=htm	-	-
Pandemie als Verbundkrise und digitales Phänomen : Betrachtungen aus dem "Lockdown" zu einer neuen Rechtswirklichkeit	-	Jens Drolshammer und Urs Gasser	Helbing Lichtenhahn Verlag	Basel	2020	-	9783719044022; 3719044025	-	(Broschur : circa EUR 53.00 (DE), circa EUR 53.00 (AT), circa CHF 48.00 (freier Preis))	183 Seiten	22 cm	-	-	-	-	-	Band	22,A13; 20,N31	340; 300	COVID-19; Pandemie; Recht	340.115	https://d-nb.info/1214507530/04	-	-	-
Konfliktlinien im Nichtdiskriminierungsrecht : das Rechtsdurchsetzungsregime aus Sicht soziologischer Jurisprudenz	-	Michael Grünberger, André Reinelt	Mohr Siebeck	Tübingen	2020	-	9783161593871; 3161593871	-	(Broschur : circa EUR 0.00 (DE))	XIII, 128 Seiten	24 cm, 232 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N26	340	Antidiskriminierungsrecht; Pflichtverletzung; Rechtsfolge; Verhältnismäßigkeitsgrundsatz; Rechtsdogmatik; Rechtssoziologie	342.43087	https://d-nb.info/121205220X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=0d93ffdbe7f74bbba31a7b362bd14896&prov=M&dok_var=1&dok_ext=htm; http://deposit.dnb.de/cgi-bin/dokserv?id=0d93ffdbe7f74bbba31a7b362bd14896&prov=M&dok_var=2&dok_ext=htm	-	-
Karteikarten Zivilrecht - Bereicherungsrecht, Deliktsrecht	-	[Oliver Soltner]	Jura Intensiv Verlags UG & Co. KG	[Frankfurt am Main]	2019	-	-	1. Auflage	-	162 Seiten	11 x 15 cm	-	Jura intensiv. Klausurwissen, Beispiele, Umsetzung	-	-	-	Karte	22,A13	340	Ungerechtfertigte Bereicherung; Unerlaubte Handlung; Juristische Staatsprüfung 1	346.43029076; 346.4303076	-	-	-	-
Markesinis's German law of torts : a comparative treatise	Comparative introduction to the German law of torts	edited by John Bell and André Janssen, in collaboration with Colm McGrath ; with a foreword by Professor Basil S. Markesinis	Hart Publishing	Oxford; London; New York	2019	-	9781509933198; 1509933190	Fifth edition, entirely revised and updated	(Festeinband)	lxxxiii, 641 Seiten	25 cm	-	-	-	-	-	Band	22,A13	340	Rechtsvergleich; Unerlaubte Handlung; Haftung	346.4303	https://d-nb.info/1205167153/04	-	-	-
Zahlungen an Dienstleister bei Insolvenzgefahr : Pauliana und Konkursdelikte	-	Dr. iur. Denise Jagmetti, Rechtsanwältin	Dike	Zürich	2019	-	9783038910930; 3038910937	-	(Broschur : EUR 93.00 (DE), EUR 93.00 (AT), CHF 89.00 (freier Preis))	LXIX, 355 Seiten	23 cm, 626 g	-	Schweizer Schriften zum Handels- und Wirtschaftsrecht ; Band 346	-	-	Dissertation; Universität St. Gallen2019	Band	22,A13; 19,N09	340	Insolvenzrisiko; Unternehmen; Insolvenzanfechtung; Gläubigerschutz; Dienstleistung; Honorar	346.494078	https://d-nb.info/1178570541/04	-	-	-
Grundsatzfragen des ZaDiG infolge der ZDRL II : Einbeziehung von FinTechs in den Anwendungsbereich der PSD II	-	Georg Tuder	Finanzverlag	Wien	2019	-	9783950437027; 3950437029	-	(Broschur : EUR 88.00 (DE), EUR 88.00 (AT))	XXI, 247 Seiten	24 cm, 410 g	-	-	-	-	Dissertation; Universität Wien2017	Band	22,A13; 19,N03	340; 330	Österreich; Europäische Union; Elektronischer Zahlungsverkehr; Dienstleistungsbetrieb	346.436082	https://d-nb.info/1174820705/04	-	-	-
Berufliche Vorsorge	-	Hans-Ulrich Stauffer (Dr. iur., Advokat, Lehrbeauftragter an der Universität Basel) unter Mitarbeit von Nora Baud (MLaww, LL.M., Master Droit et études européennes)	Dike	Zürich; St. Gallen	2019	-	9783038910794; 3038910791	2. Auflage	(Broschur : EUR 41.00 (DE), EUR 41.00 (AT), CHF 39.00 (freier Preis))	XXII, 150 Seiten	18 cm, 184 g	-	In a nutshell	-	-	-	Band	22,A13; 18,N50	340	Personalvorsorge; Recht	344.49401252	https://d-nb.info/1172910758/04	http://deposit.dnb.de/cgi-bin/dokserv?id=757770b6c97a4e4099f117c809d8e8b6&prov=M&dok_var=1&dok_ext=htm	-	-
Krypto-Assets und das Aufsichtsrecht : Security-, Payment- und Utility-Token und ihre aufsichtsrechtliche Einordnung	-	Christian Steiner	Finanzverlag	Wien	2019	-	9783950437058; 3950437053	-	(Broschur : EUR 68.00 (DE), EUR 68.00 (AT))	XV, 174 Seiten, Seite XVII-XL	24 cm, 380 g	-	-	-	-	Masterarbeit; Wirtschaftsuniversität Wien2019	Band	22,A13; 19,N42	340	Wertpapierrecht; Virtuelle Währung; Blockchain	346.4360922	https://d-nb.info/1196950067/04	-	-	-
Münchener Handbuch zum Arbeitsrecht	-	herausgegeben von Dr. Heinrich Kiel (Richter am Bundesarbeitsgericht, Honorarprofessor an der Universität Hannover), Dr. Stefan Lunk (Rechtsanwalt und Fachanwalt für Arbeitsrecht Hamburg, Honorarprofesor Universität zu Kiel), Dr. Hartmut Oetker (Professor an der Universität zu Kiel, Richter am Thüringer Oberlandesgericht)	C.H. Beck	München	2018	-	9783406713309	[Ausgabe ab 4. Auflage]	-	4 Bände	25 cm	-	-	-	-	-	Band	22,A13	340	Arbeitsrecht	344.4301	-	-	-	-
Deutsches Verfassungsrecht 1806-1918 : eine Dokumentensammlung nebst Einführungen	-	Michael Kotulla	Springer	Berlin; Heidelberg; Berlin, Germany	2006	-	-	-	-	-	24 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13	340; 943	Verfassungsrecht	342.43029	-	-	-	-
BGB	BGB(Anwaltkommentar)	Deutscher AnwaltVerein ; Dauner-Lieb/Heidel/Ring	Deutscher AnwaltVerlag; Nomos; Deutscher AnwaltVerein	Bonn; Baden-Baden; [Berlin]	2003	-	9783824006427; 3824006421; 9783824006311; 3824006316	-	(Festeinband : EUR 888.00 (Bd. 1-5));  : (Festeinband : EUR 838.00 (Bd. 1-5, DAV-Mitgliederpr.))	-	-	-	Anwaltkommentar	Seit 2008 in der Schriftenreihe Nomos Kommentar	-	-	Band	22,A13	340	Deutschland	346.43	-	-	-	-
Der Urkundsbeamte der Geschäftsstelle : Lehrbrief	-	-	Pastyrik; Juristischer Verlag Pegnitz GmbH	Pegnitz	1979	-	-	-	-	-	25 cm	-	-	-	-	-	Band	22,A13	340	Recht; Justizdienst	347.43016	-	-	-	-
Bürgerinformationsbroschüre : die Stadt Kalbe (Milde) mit ihren Ortsteilen	Bürgerinformationsbroschüre(Stadt Kalbe (Milde))	Einheitsgemeinde Stadt Kalbe (Milde)	mediaprint infoverlag	Mering	2021	-	-	3. Auflage	-	40 Seiten	20 x 21 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/1237901200/04	-	-	-
Infobroschüre	Landkreis Rottweil(Infobroschüre)	Landkreis Rottweil	mediaprint infoverlag	Mering	2021	-	-	11. Auflage	-	44 Seiten	20 x 21 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/123785198X/04	-	-	-
Muster für eine Anlagerichtlinie für Geldanlagen	-	Horst Meffert, Referent für Finanzen beim Gemeinde- und Städtebund Rheinland-Pfalz	GStB, Gemeinde- und Städtebund Rheinland-Pfalz	[Mainz]	2021	-	-	-	-	7 Seiten	30 cm	-	Gemeinde und Stadt ; 2021, 4 zu Heft 5/2021. [...], Beilage	-	-	-	Band	22,A13	340; 350	-	-	-	-	-	-
Praxishandbuch zur Oö. Gemeindeordnung	-	Christian Wildberger	Trauner Verlag	Linz	2021	-	9783991132707; 3991132702	1. Auflage	(Broschur (Preis in Vorbereitung))	XII, 296 Seiten	24 cm	-	Recht	-	-	-	Band	22,A13; 21,N35	340; 350	Dienstrecht	342.4362068	https://d-nb.info/1240008708/04	-	-	-
Praxisfälle Public Management : ein multidisziplinärer Ansatz mit konzeptionellen Bausteinen	-	Adrian Ritz [und weitere] (Hrsg.)	Springer Gabler	Wiesbaden, Germany	2021	-	9783658310677; 3658310677	-	(Broschur : circa EUR 39.99 (DE), circa EUR 41.11 (AT), circa CHF 44.50 (freier Preis))	XIX, 504 Seiten	24 cm, 880 g	-	Lehrbuch	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N26	350; 650	Verwaltung; Führung; Innovationsmanagement; Organisationsgestaltung	351.068	https://d-nb.info/1212200136/04	http://deposit.dnb.de/cgi-bin/dokserv?id=5410e35c8e0f4f0395873fdbcfdcdca7&prov=M&dok_var=1&dok_ext=htm	-	-
Utting - natürlich am Ammersee : Bürgerinfobroschüre	Utting am Ammersee(Informationsbroschüre)	-	mediaprint infoverlag gmbh	Mering	2020	-	-	13. Auflage	-	52 Seiten	24 cm	-	-	-	-	-	Band	22,A13	350; 914.3	-	-	https://d-nb.info/1238385214/04	-	-	-
Hugo von Kutschera	-	Valerijan Žujo	Nacionalna i univerzitetska biblioteka Bosne i Hercegovine	Sarajevo	2018	-	9789958500855; 995850085X	-	(Broschur)	136 Seiten	21 cm	-	Memoria Bosniaca	-	-	-	Band	22,A13	350	Kutschera, Hugo von	352.3092	https://d-nb.info/1203076738/04	-	-	-
Grundbesitz und Militärdienst : Güter	-	-	Böhlau Verlag	Wien; Köln	2022	-	9783412522148	-	(Festeinband)	Seite 774-1294	25 cm	-	Veröffentlichungen der Historischen Kommission für Pommern ; Band 56, 2. 5, Forschungen zur Pommerschen Geschichte	-	-	-	Band	22,A13	355; 943; 630	-	-	-	-	-	-
Grundbesitz und Militärdienst : Kurzbiographien pommerscher Offiziere (1715 bis 1806)	-	Rolf Straubel	Böhlau Verlag	Wien; Köln	2022	-	-	-	-	-	25 cm, 2633 g	-	Veröffentlichungen der Historischen Kommission für Pommern ; Band 56. 5, Forschungen zur Pommerschen Geschichte	-	-	-	Band	22,A13	355; 943; 630	Preußen; Offizier; Gut	355.0092243816	-	-	-	-
Geschichte der Antike : Die römische Kaiserzeit : die Legionen und das Imperium	-	Armin Eich	wbg Edition	Darmstadt	2021	-	-	Lizenzausgabe	-	304 Seiten	22 cm	-	-	Lizenzausgabe der 2., durchgesehenen Auflage 2018 des Verlages C.H. Beck, München	-	-	Band	22,A13	930; 355	Kaiser; Militär	937.06	https://d-nb.info/1248319613/04	-	-	-
Nicht einmal bedingt abwehrbereit : die Bundeswehr in der Krise	-	Richard Drexl, Josef Kraus	FBV, Edition Tichys Einblick	München	2021	-	9783959723794; 3959723792	2., komplett überarbeitete und erweiterte Neuausgabe	(Festeinband : EUR 22.99 (DE), EUR 23.70 (AT))	281 Seiten	22 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N51	355	Deutschland	355.30943	https://d-nb.info/1222919621/04	http://deposit.dnb.de/cgi-bin/dokserv?id=2f2cbdd726854bf095de37f86726d3b2&prov=M&dok_var=1&dok_ext=htm	-	-
Gesunder und gestörter Schlaf : Praxiswissen für die Patientenberatung	-	Egid Strehl, Cordula Lebert	Avoxa - Mediengruppe Deutscher Apotheker GmbH	Eschborn	2022	-	9783774116092; 3774116091	Auflage 2022	(Broschur : EUR 24.90 (DE), EUR 25.60 (AT))	118 Seiten	24 cm, 270 g	-	Govi	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 22,N06	610; 360	Schlafstörung; Pharmakotherapie; Beratung; Apotheke	616.8498061	https://d-nb.info/1250936780/04	-	-	-
Die schlimmste und die beste Zeit meines Lebens - vom Schwindelarzt zum Verschwörungs-Sachverständigen	Vom Schwindelarzt zum Verschwörungs-Sachverständigen	Dr. Bodo Schiffmann ; gelesen vom Autor Dr. Bodo Schiffmann	Kamasha Verlag	Fulda	2022	-	9783936767636; 3936767637	[1. Auflage, ungekürzte Ausgabe]	EUR 21.00 (DE), EUR 21.60 (AT)	1 CD	-	1 Booklet (4 ungezählte Seiten)	Edition: Wissen und Weisheit	-	-	-	Audiodisk	22,A13; 22,N02	610; 360; 320	-	-	-	-	-	-
Sozialpolitik für die Soziale Arbeit	-	Thilo Fehmel	Nomos	Baden-Baden	2022	-	9783848783724; 384878372X	2., aktualisierte und erweiterte Auflage	(Broschur : EUR 25.00 (DE))	239 Seiten	23 cm, 350 g	-	Studienkurs Soziale Arbeit	-	-	-	Band	22,A13; 21,N51	360	Sozialarbeit; Sozialpolitik	361.610243613	https://d-nb.info/1247644669/04	http://deposit.dnb.de/cgi-bin/dokserv?id=48d30978660b4a239e78101846d26e16&prov=M&dok_var=1&dok_ext=htm	-	-
Ware Weltgesundheit : vom Tuberkulinrausch zum Impfprivileg	-	Redaktion: Dorothee D'Aprile	TAZ	Berlin	2022	-	9783937683959; 393768395X	-	(Broschur : EUR 9.50 (DE), EUR 9.50 (AT), CHF 12.50 (freier Preis))	112 Seiten	28 cm, 358 g	-	Le monde diplomatique ; no 30. [...], Edition LMD	-	-	-	Band	22,A13; 21,N40	360; 610	Medizinische Versorgung; Infektionskrankheit; Impfung; Gesundheitspolitik; Nord-Süd-Beziehungen	362.1	https://d-nb.info/1242040730/04	-	-	-
Energy versus carbon dioxide : how can we save the world? : 59 Theses	-	Cornel Stan	Springer	Berlin, Germany	2022	-	9783662641613; 3662641615	-	(Broschur : circa EUR 29.95 (DE) (freier Preis), circa EUR 30.79 (AT) (freier Preis), circa CHF 33.00 (freier Preis), circa EUR 27.99)	XI, 236 Seiten	21 cm, 273 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N32	333.7; 360	-	-	https://d-nb.info/1238378579/04	http://deposit.dnb.de/cgi-bin/dokserv?id=cf0bd8f346634555921f3249131b9306&prov=M&dok_var=1&dok_ext=htm	-	-
Archäologische Denkmalpflege : Theorie - Praxis - Berufsfelder	-	Jürgen Kunow/Michael M. Rind	Narr Francke Attempto Verlag	Tübingen	2022	-	9783825257057; 3825257053	-	(Broschur : circa EUR 19.90 (DE), circa EUR 20.50 (AT), circa CHF 26.90 (freier Preis))	VII, 233 Seiten	22 cm, 355 g	-	UTB ; 5705. Geschichte, Archäologie; Public history - Geschichte in der Praxis	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N15	930; 720; 360	Bodendenkmal; Bodendenkmalpflege; Archäologie; Denkmalpflege	930.1	https://d-nb.info/1231094737/04	-	-	-
